Параметры системы
Время откачки форвакуумным насосом:                    1500
Время откачки вакуумным насосм до вкл. нагрева камеры: 2500
Время нагрева камеры:                                  4010
Время откачки после нагрева:                           4110
Форвакуумный насос
Скорость откачки:                                      0,055
Диаметр соединительного канала:                        0,025
Длина соединительного канала:                          0,5
Вакуумный насос
Скорость откачки:                                      0,31
Диаметр соединительного канала:                        0,04
Длина соединительного канала:                          0,5
Площадь поеверхности:                                  2
Объем:                                                 1,5
Начальное давление в системе:                          100000
Температура до нагрева:                                293
Температура нагрева                                    893
Удальное газовыделение стенок:                         0,00001
Коэф. скорости газовыделения:                          0,003
Постоянный коэф.:                                      -3000
Поток до нагрева:                                      0,0000000001
Поток после нагрева:                                   0,0000000000001
Откачка форвакуумным насосом
давление 1E+5 Па.,   время 0 c.
давление 5,273E+0 Па.,   время 582 c.
давление 5,25E+0 Па.,   время 583 c.
давление 5,227E+0 Па.,   время 584 c.
давление 5,205E+0 Па.,   время 585 c.
давление 5,182E+0 Па.,   время 586 c.
давление 5,16E+0 Па.,   время 587 c.
давление 5,137E+0 Па.,   время 588 c.
давление 5,115E+0 Па.,   время 589 c.
давление 5,093E+0 Па.,   время 590 c.
давление 5,072E+0 Па.,   время 591 c.
давление 5,05E+0 Па.,   время 592 c.
давление 5,029E+0 Па.,   время 593 c.
давление 5,007E+0 Па.,   время 594 c.
давление 4,986E+0 Па.,   время 595 c.
давление 4,965E+0 Па.,   время 596 c.
давление 4,944E+0 Па.,   время 597 c.
давление 4,923E+0 Па.,   время 598 c.
давление 4,902E+0 Па.,   время 599 c.
давление 4,882E+0 Па.,   время 600 c.
давление 4,861E+0 Па.,   время 601 c.
давление 4,841E+0 Па.,   время 602 c.
давление 4,821E+0 Па.,   время 603 c.
давление 4,801E+0 Па.,   время 604 c.
давление 4,781E+0 Па.,   время 605 c.
давление 4,761E+0 Па.,   время 606 c.
давление 4,741E+0 Па.,   время 607 c.
давление 4,722E+0 Па.,   время 608 c.
давление 4,702E+0 Па.,   время 609 c.
давление 4,683E+0 Па.,   время 610 c.
давление 4,664E+0 Па.,   время 611 c.
давление 4,644E+0 Па.,   время 612 c.
давление 4,625E+0 Па.,   время 613 c.
давление 4,607E+0 Па.,   время 614 c.
давление 4,588E+0 Па.,   время 615 c.
давление 4,569E+0 Па.,   время 616 c.
давление 4,551E+0 Па.,   время 617 c.
давление 4,532E+0 Па.,   время 618 c.
давление 4,514E+0 Па.,   время 619 c.
давление 4,496E+0 Па.,   время 620 c.
давление 4,478E+0 Па.,   время 621 c.
давление 4,46E+0 Па.,   время 622 c.
давление 4,442E+0 Па.,   время 623 c.
давление 4,424E+0 Па.,   время 624 c.
давление 4,406E+0 Па.,   время 625 c.
давление 4,389E+0 Па.,   время 626 c.
давление 4,371E+0 Па.,   время 627 c.
давление 4,354E+0 Па.,   время 628 c.
давление 4,337E+0 Па.,   время 629 c.
давление 4,32E+0 Па.,   время 630 c.
давление 4,302E+0 Па.,   время 631 c.
давление 4,286E+0 Па.,   время 632 c.
давление 4,269E+0 Па.,   время 633 c.
давление 4,252E+0 Па.,   время 634 c.
давление 4,235E+0 Па.,   время 635 c.
давление 4,219E+0 Па.,   время 636 c.
давление 4,202E+0 Па.,   время 637 c.
давление 4,186E+0 Па.,   время 638 c.
давление 4,17E+0 Па.,   время 639 c.
давление 4,153E+0 Па.,   время 640 c.
давление 4,137E+0 Па.,   время 641 c.
давление 4,121E+0 Па.,   время 642 c.
давление 4,105E+0 Па.,   время 643 c.
давление 4,089E+0 Па.,   время 644 c.
давление 4,074E+0 Па.,   время 645 c.
давление 4,058E+0 Па.,   время 646 c.
давление 4,043E+0 Па.,   время 647 c.
давление 4,027E+0 Па.,   время 648 c.
давление 4,012E+0 Па.,   время 649 c.
давление 3,996E+0 Па.,   время 650 c.
давление 3,981E+0 Па.,   время 651 c.
давление 3,966E+0 Па.,   время 652 c.
давление 3,951E+0 Па.,   время 653 c.
давление 3,936E+0 Па.,   время 654 c.
давление 3,921E+0 Па.,   время 655 c.
давление 3,906E+0 Па.,   время 656 c.
давление 3,892E+0 Па.,   время 657 c.
давление 3,877E+0 Па.,   время 658 c.
давление 3,862E+0 Па.,   время 659 c.
давление 3,848E+0 Па.,   время 660 c.
давление 3,834E+0 Па.,   время 661 c.
давление 3,819E+0 Па.,   время 662 c.
давление 3,805E+0 Па.,   время 663 c.
давление 3,791E+0 Па.,   время 664 c.
давление 3,777E+0 Па.,   время 665 c.
давление 3,763E+0 Па.,   время 666 c.
давление 3,749E+0 Па.,   время 667 c.
давление 3,735E+0 Па.,   время 668 c.
давление 3,721E+0 Па.,   время 669 c.
давление 3,707E+0 Па.,   время 670 c.
давление 3,694E+0 Па.,   время 671 c.
давление 3,68E+0 Па.,   время 672 c.
давление 3,667E+0 Па.,   время 673 c.
давление 3,653E+0 Па.,   время 674 c.
давление 3,64E+0 Па.,   время 675 c.
давление 3,627E+0 Па.,   время 676 c.
давление 3,613E+0 Па.,   время 677 c.
давление 3,6E+0 Па.,   время 678 c.
давление 3,587E+0 Па.,   время 679 c.
давление 3,574E+0 Па.,   время 680 c.
давление 3,561E+0 Па.,   время 681 c.
давление 3,548E+0 Па.,   время 682 c.
давление 3,535E+0 Па.,   время 683 c.
давление 3,523E+0 Па.,   время 684 c.
давление 3,51E+0 Па.,   время 685 c.
давление 3,497E+0 Па.,   время 686 c.
давление 3,485E+0 Па.,   время 687 c.
давление 3,472E+0 Па.,   время 688 c.
давление 3,46E+0 Па.,   время 689 c.
давление 3,448E+0 Па.,   время 690 c.
давление 3,435E+0 Па.,   время 691 c.
давление 3,423E+0 Па.,   время 692 c.
давление 3,411E+0 Па.,   время 693 c.
давление 3,399E+0 Па.,   время 694 c.
давление 3,387E+0 Па.,   время 695 c.
давление 3,375E+0 Па.,   время 696 c.
давление 3,363E+0 Па.,   время 697 c.
давление 3,351E+0 Па.,   время 698 c.
давление 3,339E+0 Па.,   время 699 c.
давление 3,328E+0 Па.,   время 700 c.
давление 3,316E+0 Па.,   время 701 c.
давление 3,304E+0 Па.,   время 702 c.
давление 3,293E+0 Па.,   время 703 c.
давление 3,281E+0 Па.,   время 704 c.
давление 3,27E+0 Па.,   время 705 c.
давление 3,258E+0 Па.,   время 706 c.
давление 3,247E+0 Па.,   время 707 c.
давление 3,236E+0 Па.,   время 708 c.
давление 3,224E+0 Па.,   время 709 c.
давление 3,213E+0 Па.,   время 710 c.
давление 3,202E+0 Па.,   время 711 c.
давление 3,191E+0 Па.,   время 712 c.
давление 3,18E+0 Па.,   время 713 c.
давление 3,169E+0 Па.,   время 714 c.
давление 3,158E+0 Па.,   время 715 c.
давление 3,147E+0 Па.,   время 716 c.
давление 3,137E+0 Па.,   время 717 c.
давление 3,126E+0 Па.,   время 718 c.
давление 3,115E+0 Па.,   время 719 c.
давление 3,104E+0 Па.,   время 720 c.
давление 3,094E+0 Па.,   время 721 c.
давление 3,083E+0 Па.,   время 722 c.
давление 3,073E+0 Па.,   время 723 c.
давление 3,062E+0 Па.,   время 724 c.
давление 3,052E+0 Па.,   время 725 c.
давление 3,042E+0 Па.,   время 726 c.
давление 3,031E+0 Па.,   время 727 c.
давление 3,021E+0 Па.,   время 728 c.
давление 3,011E+0 Па.,   время 729 c.
давление 3,001E+0 Па.,   время 730 c.
давление 2,991E+0 Па.,   время 731 c.
давление 2,981E+0 Па.,   время 732 c.
давление 2,971E+0 Па.,   время 733 c.
давление 2,961E+0 Па.,   время 734 c.
давление 2,951E+0 Па.,   время 735 c.
давление 2,941E+0 Па.,   время 736 c.
давление 2,931E+0 Па.,   время 737 c.
давление 2,921E+0 Па.,   время 738 c.
давление 2,912E+0 Па.,   время 739 c.
давление 2,902E+0 Па.,   время 740 c.
давление 2,892E+0 Па.,   время 741 c.
давление 2,883E+0 Па.,   время 742 c.
давление 2,873E+0 Па.,   время 743 c.
давление 2,864E+0 Па.,   время 744 c.
давление 2,854E+0 Па.,   время 745 c.
давление 2,845E+0 Па.,   время 746 c.
давление 2,836E+0 Па.,   время 747 c.
давление 2,826E+0 Па.,   время 748 c.
давление 2,817E+0 Па.,   время 749 c.
давление 2,808E+0 Па.,   время 750 c.
давление 2,798E+0 Па.,   время 751 c.
давление 2,789E+0 Па.,   время 752 c.
давление 2,78E+0 Па.,   время 753 c.
давление 2,771E+0 Па.,   время 754 c.
давление 2,762E+0 Па.,   время 755 c.
давление 2,753E+0 Па.,   время 756 c.
давление 2,744E+0 Па.,   время 757 c.
давление 2,735E+0 Па.,   время 758 c.
давление 2,726E+0 Па.,   время 759 c.
давление 2,718E+0 Па.,   время 760 c.
давление 2,709E+0 Па.,   время 761 c.
давление 2,7E+0 Па.,   время 762 c.
давление 2,691E+0 Па.,   время 763 c.
давление 2,683E+0 Па.,   время 764 c.
давление 2,674E+0 Па.,   время 765 c.
давление 2,665E+0 Па.,   время 766 c.
давление 2,657E+0 Па.,   время 767 c.
давление 2,648E+0 Па.,   время 768 c.
давление 2,64E+0 Па.,   время 769 c.
давление 2,631E+0 Па.,   время 770 c.
давление 2,623E+0 Па.,   время 771 c.
давление 2,615E+0 Па.,   время 772 c.
давление 2,606E+0 Па.,   время 773 c.
давление 2,598E+0 Па.,   время 774 c.
давление 2,59E+0 Па.,   время 775 c.
давление 2,582E+0 Па.,   время 776 c.
давление 2,573E+0 Па.,   время 777 c.
давление 2,565E+0 Па.,   время 778 c.
давление 2,557E+0 Па.,   время 779 c.
давление 2,549E+0 Па.,   время 780 c.
давление 2,541E+0 Па.,   время 781 c.
давление 2,533E+0 Па.,   время 782 c.
давление 2,525E+0 Па.,   время 783 c.
давление 2,517E+0 Па.,   время 784 c.
давление 2,509E+0 Па.,   время 785 c.
давление 2,501E+0 Па.,   время 786 c.
давление 2,493E+0 Па.,   время 787 c.
давление 2,486E+0 Па.,   время 788 c.
давление 2,478E+0 Па.,   время 789 c.
давление 2,47E+0 Па.,   время 790 c.
давление 2,462E+0 Па.,   время 791 c.
давление 2,455E+0 Па.,   время 792 c.
давление 2,447E+0 Па.,   время 793 c.
давление 2,439E+0 Па.,   время 794 c.
давление 2,432E+0 Па.,   время 795 c.
давление 2,424E+0 Па.,   время 796 c.
давление 2,417E+0 Па.,   время 797 c.
давление 2,409E+0 Па.,   время 798 c.
давление 2,402E+0 Па.,   время 799 c.
давление 2,394E+0 Па.,   время 800 c.
давление 2,387E+0 Па.,   время 801 c.
давление 2,38E+0 Па.,   время 802 c.
давление 2,372E+0 Па.,   время 803 c.
давление 2,365E+0 Па.,   время 804 c.
давление 2,358E+0 Па.,   время 805 c.
давление 2,351E+0 Па.,   время 806 c.
давление 2,343E+0 Па.,   время 807 c.
давление 2,336E+0 Па.,   время 808 c.
давление 2,329E+0 Па.,   время 809 c.
давление 2,322E+0 Па.,   время 810 c.
давление 2,315E+0 Па.,   время 811 c.
давление 2,308E+0 Па.,   время 812 c.
давление 2,301E+0 Па.,   время 813 c.
давление 2,294E+0 Па.,   время 814 c.
давление 2,287E+0 Па.,   время 815 c.
давление 2,28E+0 Па.,   время 816 c.
давление 2,273E+0 Па.,   время 817 c.
давление 2,266E+0 Па.,   время 818 c.
давление 2,259E+0 Па.,   время 819 c.
